Dazzey Dukes,Duice,Decade Under The Taking Back Sunday,
,,"Influence, A",
"De Do Do Do, De Da Da","Police, The",,
Da,,"December '63 (Oh What Four Seasons, The",
,,A Night),
Deacon Blues,Steely Dan,,
"Michael, GeorgeDead & Bloated",Stone Temple Pilots,December Song,
"Martindale, WinkDead & Gone",T.I. & Justin Timberlake,Deck Of Cards,
ChristmasDead Babies,"Cooper, Alice",Deck The Halls,
Christmas/Big BandDead End Street,"Kinks, The",,
,,Deck The Rooftop Musical/Glee,
Dead Flowers,"Lambert, Miranda",,
,,"Declaration Of Love Dion, Celine",
,"Rolling Stones, The",,
ParamoreDead Fox,"Barnett, Courtney",Decode,
"Avalon, FrankieDead From The Waist",Catatonia,Dede Dinah,
Down,,"Dedicated Follower Of Kinks, The",
,,Fashion,
Dead Inside,Muse,,
"Shirelles, TheDead Man's Curve",Jan & Dean,Dedicated To The One I,
,,Love,
Dead Man's Party,Oingo Boingo,,
,,Dedication To My Ex Lloyd & Andre 3000,
Dead on Arrival,Fall Out Boy,,
,,(Miss That),
Dead Ringer For Love,Meat Loaf,,
,,Dedication To My Ex Lloyd & Andre 3000,
Dead Skunk,"Wainwright III, Loudon",,
,,(Miss That) (Clean),
Deadpool Rap (clean),TeamHeadkick,,
,,"Dedication, The (Ay DJ) Jibbs & Lloyd",
Deadwood Mountain,Big & Rich,,
,,Deep Nine Inch Nails,
"Deadwood Stage, The","Day, Doris",,
,,Deep & Wide Christian/Children's Songs,
Dear Darlin,"Murrs, Olly",,
,,Deep Deep Down Hepburn,
Dear Diary,"Spears, Britney",,
,,"Deep Down Tillis, Pam",
Dear Future Husband,"Trainor, Meghan",,
,,"Deep In The Heart Of Crosby, Bing",
Dear Hate,"Morris, Maren & Vince Gill",,
,,Texas,
Dear Heart,"Williams, Andy",,
,,Standards/Traditional,
Dear Hearts & Gentle,"Crosby, Bing",,
,,"Deep Inside Duets/Blige, Mary J. &",
People,,,
,,Elton John,
Dear Joe,Joe,,
,,Deep Inside Of You Third Eye Blind,
Dear John,"Williams, Hank",,
,,"Deep River Woman Richie, Lionel",
"Dear John Letter, A","Shepard, Jean",,
,,Deeper & Deeper Madonna,
Dear Lie,TLC,,
,,"Deeper Love, A Clivilles & Cole",
Dear Mama,2 Pac,,
,,"Franklin, Aretha",
"Dear Maria, Count Me In",All Time Low,,
,,Deeper Shade Of Blue Steps,
Dear Me,"Morgan, Lorrie",,
,,"Deeper Than The Holler Travis, Randy",
Dear Prudence,"Beatles, The",,
,,"Deeper The Love, The Whitesnake",
,Siouxsie & The Banshees,,
,,Deeper Underground Jamiroquai,
Dear Uncle Sam,"Lynn, Loretta",,
,,Deepest Shame Plan B,
Dearest,"Black Keys, The",,
,,Deeply Dippy Right Said Fred,
Death of a Bachelor,Panic at the Disco,,
,,Deer In The Headlights Owl City,
Death Of A Clown,"Davies, Dave",,
,,"De-Evolving Coulton, Jonathan",
65facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Defying Gravity,Musical/Glee,"Cooper, Alice",
,Musical/Wicked,"Eagles, The",
Deja Blue,"Cyrus, Billy Ray",Rihanna,
Deja Vu,Beyonce & Jay-Z,"Desperado LoveTwitty, Conway",
,"Crosby, Stills, Nash &","Twitty, Conway & Loretta",
,Young,Lynn,
Deja Vu (uptown baby),Lord Tariq & Peter Gunz,"Desperate But Not Ant, Adam",
,,Serious,
Delicate,"D'Arby, Terrence Trent &",,
,Des'ree,"Desperate Man Church, Eric",
,"Swift, Taylor","Jackson, Nathan Lee",
Delicate (Instrumental),"Swift, Taylor","Desperate Man Church, Eric",
,,(Instrumental),
Delicious Surprise (I,"Hart, Beth",,
Believe),,"Desperately Strait, George",
,"Messina, Jo Dee",Desperately Wanting Better Than Ezra,
Delilah,"Jones, Tom",Dessert (Remix) Dawin & Silento,
Delirious,Prince,"Destination Calabria Gaudino, Alex & Crystal",
WatersDeliver Me,"Brightman, Sarah",,
,,Destination Unknown Missing Persons,
Deliverance,"Sparxxx, Bubba",,
,,"Destiny Duets/Hill, Jordan & Billy",
Della Brown,Queensryche,,
,,Porter & Jim Brickman,
Delta Dawn,"Reddy, Helen",,
,,"McKay, Franklin",
,"Tucker, Tanya",,
,,Mister Jones,
Delta Lady,"Cocker, Joe",,
,,"Richie, Lionel",
Dem Boyz,Boyz N Da Hood,,
,,Zero 7,
Demons,Fatboy Slim & Macy Gray,,
,,Detachable Penis King Missle,
,Imagine Dragons,,
,,"Detroit City Bare, Bobby",
,"McFadden, Brian",,
,,"Jones, Tom",
Den Pao Pouthena,Greek Favorites,,
,,Detroit Rock City Kiss,
Denial,Sugababes,,
,,Deuce Kiss,
"Denial Twist, The","White Stripes, The",,
,,"Deuces Brown, Chris & Tyga &",
Dentist!,Musical/Little Shop Of,,
,,Kevin McCall,
,Horrors,,
,,"Devil Don't Sleep, The Gilbert, Brantley",
Der Guten Tag Hop-Clop,Musicals/The Producers,,
,,"Devil Gate Drive Quatro, Suzi",
Der Kommissar,After The Fire,,
,,"Devil In Disguise Presley, Elvis",
Desafinado,"Gilberto, Joao",,
,,"Devil In Her Heart Beatles, The",
Desert Moon,"DeYoung, Dennis",,
,,Devil In Jersey City Coheed & Cambria,
Desert Rose,Sting,,
,,"Devil In The Bottle Sheppard, T. G.",
"Design For Life, A",Manic Street Preachers,,
,,Devil Inside INXS,
Designated Drinker,"Duets/Jackson, Alan &",,
,,"Devil Went Down To Daniels, Charlie",
,George Strait,,
,,"Georgia, The",
Desire,U2,,
,,"Devil With The Blue Ryder, Mitch & The Detroit",
,"Winery Dogs, The",,
,,Dress Wheels,
,Years & Years,,
,,"Devil Woman Richard, Cliff",
Desiree,"Diamond, Neil",,
,,"Robbins, Marty",
desolation row,My Chemical Romance,,
,,"Devil's Beat, The Thom, Sandi",
Desperado,"Black, Clint",,
66facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Devoted To You,"Simon, Carly","Did I Shave My Back For Judd, Cledus T.",
,,This,
Devour,Shinedown,,
"Carter, DeanaDiamond Dogs","Bowie, David",Did I Shave My Legs For,
,,This,
,Musical/Moulin Rouge,,
,,"Did It For The Girl Bates, Greg",
Diamond Eyes (Boom,Shinedown,,
,,Did It In A Minute,
Lay Boom Lay Boom),,Hall & Oates,
,,Did It On 'em,
Diamond Girl,"Minaj, NickiLeslie, Ryan",,
,"Duets/Sinatra, Nancy & Seals & Crofts",Did You Ever,
,,Lee Hazelwood,
Diamond Heart,"Walker, Alan",,
,,"Did You Ever Have To Lovin' Spoonful, The",
Diamond In The Back,Ludacris,,
,,Make Up Your Mind,
Diamond Rings,Chipmunk,,
,,"Did You Ever Love Me Cox, Deborah",
Diamond Rings & Old,"McGraw, Tim & Catherine",,
,,"Did You See Me Coming Pet Shop Boys, The",
Bar Stools,Dunn,,
,,Did You Wrong Pleasure P,
Diamonds,Los Lonely Boys,,
,,"Didja Ever Presley, Elvis",
,Rihanna,,
,,Didn't I Montgomery Gentry,
,"West, Kanye",,
,,"Didn't I Blow Your Mind Delfonics, The",
Diamonds & Guns,"Transplants, The",,
,,This Time,
Diamonds & Pearls,Prince,,
,,Didn't I See This Movie Musical/Next To Normal,
Diamonds & Rust,"Baez, Joan",,
,,"Didn't We Sinatra, Frank",
Diamonds Are A Girl's,"Monroe, Marilyn",,
,,"Didn't We Almost Have It Houston, Whitney",
Best Friend,,,
,,All,
,Musical/Gentlemen Prefer,,
,,"Didn't We Love Walker, Tamara",
,Blondes,,
"Pickler, KellieDiamonds On The Inside","Harper, Ben",Didn't You Know How,
,,Much I Loved You,
Diamonds or Twine,"Hurd, Ryan",,
,,"Die A Happy Man Rhett, Thomas",
Diamonds or Twine (Inst),"Hurd, Ryan",,
,,Die Another Day Madonna,
Diana,"Anka, Paul",,
,,Die Die My Darling Misfits,
,One Direction,,
,,Die For You Otherwise,
Diane,"Bachelors, The",,
,,"Die In Your Arms Bieber, Justin",
,"Bruce, Ed",,
,,"Die Of A Broken Heart Johnson, Carolyn Dawn &",
,Cam,,
,,Keith Urban,
Diane (instrumental),Cam,,
,,Die Young Ke$ha,
Diane Young,Vampire Weekend,,
,,"Die, Die My Darling Metallica",
Diary,Bread,,
,,Differences Ginuwine,
,"Coury, Tino",,
,,"Different Williams, Robbie",
,"Keys, Alicia",,
,,"Different Beat, A Boyzone",
"Diary Of Horace Wimp,",Electric Light Orchestra,,
,,Different Breed Carter's Chord,
The,,,
,,Different Colors Walk The Moon,
"Diary Of Jane, The",Breaking Benjamin,,
,,"Different Corner, A Michael, George",
Diary Of The Madman,"Osbourne, Ozzy",,
,,"Different Drum Ronstadt, Linda",
"Diary, The","Sedaka, Neil",,
,,"Different For Girls Bentley, Dierks & Elle King",
Dibby Dibby Sound,DJ Fresh & Jay Fay,,
,,Different Kind Of Love Cher,
Dibs,"Ballerini, Kelsea",,
,,"Song, A",
Diced Pineapples,"Ross, Rick feat Wale &",,
,,Different World Iron Maiden,
(explicit),Drake,,
67facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
"Different World, A","Covington, Bucky","Jett, Joan & The",
,,Blackhearts,
"Difficult Kind, The","Crow, Sheryl",,
,,"Dirty Diana Jackson, Michael",
Dig In,"Kravitz, Lenny",,
,,"Dirty Dirty Feeling Presley, Elvis",
Dig Two Graves,"Travis, Randy",,
,,"Dirty Girl Clark, Terri",
Diggin' In,"Scott, Jayme Lynn",,
,,Dirty Harry Gorillaz,
Diggin' On You,TLC,,
,,"Dirty Laundry Henley, Don",
Diggin' Up Bones,"Travis, Randy",,
,,"Underwood, Carrie",
Digital Bath,"Deftones, The",,
,,Dirty Little Secret All-American Rejects,
Dignity,Deacon Blue,,
,,Dirty Love Thunder,
Dile,"Spanish/Omar, Don",,
,,"Dirty Old Town Pogues, The",
Dile Al Amor,Spanish/Aventura,,
,,"Dirty Picture Cruz, Taio & Ke$ha",
Dilemma,Nelly & Kelly Rowland,,
,,"Dirty Rain Adams, Ryan",
Dim All The Lights,"Summer, Donna",,
,,"Dirty Sexy Money Guetta, David & Charli",
Dime Store Cowboy,"Musgraves, Kacey",,
,,XCX & French Montana,
Dimelo (X Factor 2017),Rak-Su & Wyclef Jean &,,
,,Dirty Style DaCav5,
,Naughty Boy,,
,,Dirty Water Made In London,
Dimelo feat Wyclef Jean,Rak-Su,,
Dirty White Boy& Naughty Boy,,Foreigner,
Dirty WorkDinah-Moe Humm,"Steely DanZappa, Frank",,
DisappearDinero (feat DJ Khaled &,"HoobastankLopez, Jennifer",,
Cardi B) [clean],,Disarm Smashing Pumpkins,
Ding Dong Daddy Of The,Cherry Poppin' Daddies,Disco 2000 Pulp,
"D-Car Line, The",,,
,,Disco Down Shed Seven,
Ding Dong The Witch Is,Musical/Wizard Of Oz,,
,,"Disco Duck Dees, Rick & His Cast Of",
Dead,,,
,,Idiots,
Dip (Remix) (feat Nicki,Tyga,disco heaven Lady Gaga,
Minaj) [clean],,,
,,Disco Inferno 50 Cent,
Dip It Low,"Milian, Christina",,
,,"Trammps, The",
Dirrty,"Aguilera, Christina",,
,,"Disco Lady Taylor, Johnnie",
Dirt,Alice In Chains,,
,,"Disco Love Saturdays, The",
,Florida Georgia Line,,
,,Disco Nights G.Q.,
Dirt Off Your Shoulder,Jay-Z,(Rock-Freak),
Dirt On My Boots,"Pardi, Jon",Disco Tec U2,
Dirt Road Anthem,"Aldean, Jason",Disease Matchbox 20,
Dirt Road Diary,"Bryan, Luke",Disgruntled Rancid,
"Dirt Road, The",Sawyer Brown,Disillusion Badly Drawn Boy,
Dirtee Cash,"Rascal, Dizzee","Disorder, The Features, The",
Dirtee Disco,"Rascal, Dizzee",Disparate Youth Santigold,
Dirty Black Summer,Danzig,"Disposable Teens Manson, Marilyn",
Dirty Cash,"Adventures Of Stevie V,","Dissatisfied Anderson, Bill & Jan",
,The,,
,,Howard,
Dirty Dancer,"Iglesias, Enrique & Usher",Dissident Pearl Jam,
Dirty Deeds Done Dirt,AC/DC,"Distance, The Cake",
Cheap,,,
,,Evan & Jaron,
,,"Distant Drums Reeves, Jim",
68facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Distant Sun,Crowded House,Smash Mouth,
Distracted,I5,Steely Dan,
District Sleeps Alone,"Postal Service, The","Do It All Over AgainFox, Elyar",
"Tonight, The",,Do It For Love Hall & Oates,
Disturbia,Rihanna,Do It Like A Dude Jessie J,
Ditmus,Mumford and Sons,Do It 'Til You're Satisfied B.T. Express,
Diva,Beyonce,Do It To It Cherish,
Dive,"Christian/Chapman,","Do It To Me Richie, Lionel",
,Steven Curtis,,
,,"Do It Well Lopez, Jennifer & Ludacris",
Dive In,"Songz, Trey",,
,,Do It With Madonna Androids,
Diver,Alunageorge,,
,,Do Lord Christian,
D-I-V-O-R-C-E,"Wynette, Tammy",,
,,Do Me Bell Biv Devoe,
Divorce Me C.O.D.,"Travis, Merle",,
,,Do Me Baby Meli'Sa Morgan,
Dixie,Standards/Traditional,,
,,Prince,
Dixie Chicken,Little Feat,,
,,"Do Me With Love Fricke, Janie",
Dixie Lullaby,"Green, Pat",,
,,"Do Me Wrong Blatt, Melanie",
Dixieland Delight,Alabama,,
,,Do My Thing Estelle & Janelle Monae,
Dixieland Rock,"Presley, Elvis",,
,,"Do Not Disturb Presley, Elvis",
Dizz Knee Land,Dada,,
,,"Do Right Davis, Paul",
Dizzy,Goo Goo Dolls,,
,,Jimmy's Chicken Shack,
,"Roe, Tommy",,
,,"Do Right Woman, Do Franklin, Aretha",
Dizzy Miss Lizzy,"Beatles, The",Right Man,
DJ,H & Claire,"Do Something Gray, Macy",
,Jamelia,,
,,"Spears, Britney",
DJ Got Us Fallin' In Love,Usher & Pitbull,Do That Baby & P Diddy,
DJ Play A Love Song,"Foxx, Jamie & Twista","Do That To Me One More Captain & Tennille, The",
DNA,Little Mix,Time,
Do Anything You Wanna,Do The BartmanEddie & The Hot Rods,"TV Tunes/Simpsons, The",
Do,,,
,,Do The Conga Black Lace,
Do Do Do,Standards/Traditional,Do The Hucklebuck Coast To Coast,
Do I,"Bryan, Luke",Do The Lollipop Tweenies,
Do I Have To Cry For,"Carter, Nick",Do They Know It's Christmas/Band Aid,
You,,,
,,Christmas,
Do I Have To Say The,"Adams, Bryan",Do They Know It's Christmas/Band Aid,
Words,,,
,,Christmas 2014,
Do I Love You Enough,Ricochet,,
,,Christmas/Band Aid 30,
Do I Make You Proud,"Hicks, Taylor",Do To Me Trombone Shorty & Jeff,
Do I Wanna Know,BeckArctic Monkeys,,
,,Do Wah Diddy Diddy,
Do It,"Furtado, Nelly",2 Live Crew,
,,"Mann, Manfred",
,"Furtado, Nelly & Missy",,
,Elliot,Do What U Want Lady Gaga,
,Spice Girls,Lady Gaga & Christina,
Do It Again,"AguileraCarson, Jeff",,
,,Lady Gaga & R. Kelly,
,"Chemical Brothers, The",,
,,"Do What Ya Gotta Do Adams, Bryan",
,"Mia, Pia",,
69facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Do What You Gotta Do,"Brooks, Garth","Poole, Brian & The",
,,Tremeloes,
Do What You Have To Do,"McLachlan, Sarah",,
,,"Do You Realize Flaming Lips, The",
Do Ya,Electric Light Orchestra,,
,,Do You Really Like It DJ Pied Piper,
,"Oslin, K. T.",,
,,Do You Really Want To Culture Club,
Do Ya Think I'm Sexy,"Stewart, Rod",,
,,Hurt Me,
Do You,Ne-Yo,,
,,"Do You Remember Collins, Phil",
Do You Believe In,"Anthony, Marc",,
,,"Sean, Jay",
Loneliness,,,
,,Do You Remember The Pulp,
Do You Believe In Love,"Lewis, Huey & The News",,
,,First Time,
Do You Believe In Magic,"Lovin' Spoonful, The",,
,,"Do You Remember Statler Brothers, The",
Do You Believe Me Now,"Gosdin, Vern",,
,,These,
Do You Call My Name,Ra,,
,,"Do You Right Tonight Rabbitt, Eddie",
Do You Ever,Seal,,
,,Do You Still East 17,
Do You Feel Like We Do,"Frampton, Peter",,
,,"Do You Think About Me Underwood, Carrie",
Do You Feel My Love,"Grant, Eddy",,
,,Do You Think About Us Total,
Do You Feel What I Feel,JLS,,
,,Do You Think Of Me Misha B,
Do You Hear The People,Musical/Les Miserables,,
,,Do You Wanna Dance 98 Degrees,
Sing,,,
,,"Blue, Barry",
Do You Hear What I Hear,Christmas,,
,,"Freeman, Bobby",
,"Christmas/Crosby, Bing",,
,,"Midler, Bette",
,"Christmas/Underwood,",,
,,"Richard, Cliff",
,Carrie,,
,,"Do You Wanna Go To Sheppard, T. G.",
,"Christmas/Williams,",,
,,Heaven,
,Vanessa,,
,,Do You Wanna Hold Me Bow Wow Wow,
Do You Know (Ping,"Iglesias, Enrique",,
Pong Song),,"Do You Wanna Make Messina, Jo Dee",
,,Something Of It,
Do You Know (What It,Robyn,,
Takes),,"Do You Wanna Touch Me Jett, Joan & The",
,,Oh Yeah Blackhearts,
Do You Know The Way,"Doherty, Laura",,
To San Jose,,"Do You Want Fries With McGraw, Tim",
,,That,
,"Warwick, Dionne",,
Salt 'N PepaDo You Know What I,"Michaels, Lee",Do You Want Me,
Mean,,"Do You Want To Ferdinand, Franz",
Do You Know Where,"Ross, Diana",Do You Want To Build A Musical/Frozen,
You're Going To,,Snowman,
Do You Know Who I Am,"Presley, Elvis","Do You Want To Know A Beatles, The",
,,Secret,
Do You Know You Are,"Statler Brothers, The",,
My Sunshine,,"Kramer, Billy J. & The",
,,Dakotas,
Do You Love,"Imbruglia, Natalie",,
,,"Do You Want To Touch Glitter, Gary",
Do You Love As Good,"Bellamy Brothers, The",,
,,Me,
As You Look,,,
,,Do You... Miguel,
Do You Love Me,"Blues Brothers, The",,
,,Do Your Ears Hang Low Children's Songs,
,"Contours, The",,
,,"Do Your Thing Hayes, Isaac",
,"Dave Clark Five, The",,
,,Nsync,
,Musical/Fiddler On The,,
,Roof,"DOA Foo Fighters, The",
70facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title,Artist
"Dock Of The Bay, The","Bolton, Michael",Doll Parts,Hole
(Sittin' On),,,
,,"Dollar, The","Johnson, Jamey"
,"Redding, Otis",Dollhouse,"Martinez, Melanie"
Doctor Beat,Miami Sound Machine,,
,,"Dolphins Cry, The",Live
Doctor Doctor,"Thompson Twins, The",,
,,"Domestic, Light & Cold","Bentley, Dierks"
Doctor Jones,Aqua,,
,,Dominick The Donkey,"Christmas/Monte, Lou"
Doctor My Eyes,"Browne, Jackson",,
,,Dominique,"Singing Nun, The"
Doctor Time,"Trevino, Rick",,
,,Domino,Jessie J
"Doctor, Doctor",UFO,,
,,,Kiss
"Doctor, The","Doobie Brothers, The",,
,,,"Morrison, Van"
Does Anybody Really,Chicago,"Domino Theory, The","Wariner, Steve"
Know What Time It Is,,,
,,Dominos,"Big Pink, The"
Does Fort Worth Ever,"Strait, George",,
,,Don Giovanni,Rancid
Cross Your Mind,,,
,,Don Henley Must Die,Mojo Nixon
Does He Love You,"Duets/McEntire, Reba &",,
,,Don Juan D'Bubba,"Williams, Hank Jr."
,Linda Davis,,
,,"Don, The","View, The"
Does My Ring Burn Your,"Womack, Lee Ann",,
,,Done,"Band Perry, The"
Finger,,,
,,Done for Me,"Puth, Charlie"
Does My Ring Hurt Your,"Pride, Charley",,
,,Donna,10cc
Finger,,,
,,,Musical/Hair
Does That Blue Moon,"Keith, Toby",,
Ever Shine On You,,,"Valens, Ritchie"
,,Donna The Prima Donna,
Does Your Chewing,"Donegan, Lonnie",,Dion & The Belmonts
Gum Lose Its Flavor,,Don't,"Presley, Elvis"
Does Your Mother Know,Abba,,"Sheeran, Ed"
Doesn't Mean Anything,"Keys, Alicia",,"Tiller, Bryson"
Doesn't Really Matter,"Jackson, Janet",,"Twain, Shania"
Don't Answer MeDoesn't Remind Me,Audioslave,,"Alan Parsons Project, The"
Don't Ask Me How I Dog & Butterfly,Heart,,"Pinson, Bobby"
,,Know,
Dog Days Are Over,Florence & The Machine,,
,,Don't Ask Me No,Lynyrd Skynyrd
Doin' Country,"Morrison, Craig",,
,,Questions,
Doin' It,LL Cool J,,
,,Don't Ask Me Why,"Joel, Billy"
Doin' The Best I Can,"Presley, Elvis",,
,,,"Presley, Elvis"
Doin' The Do,"Boo, Betty",,
,,Don't Be A Fool,"Mendes, Shawn"
Doin' What Comes,"Shore, Dinah",,
,,Don't Be Cruel,Cheap Trick
Natur'lly,,,
,,,"Judds, The"
Doin' What She Likes,"Shelton, Blake",,
,,,"Presley, Elvis"
Doing It,Charli XCX & Rita Ora,,
,,Don't Be So Hard On,"Glynne, Jess"
,Charlie XCX & Rita Ora,,
,,Yourself,
,Liberty,,
,,Don't Be Stupid,"Twain, Shania"
Doing It All For My Baby,"Lewis, Huey & The News",,
,,Don't Believe Everything,"Brice, Lee"
Doing OK,Wretch 32 & Jacob Banks,,
,,You Think,
Doing Too Much,"Deanda, Paula & Baby",,
,,Don't Believe In Love,Dido
,Bash,,
,,Don't Believe My Heart,"Tucker, Tanya"
Dolce Vita,"Paris, Ryan",,
,,Can Stand Another You,
71facebook.com/excessskaraoke,,Page,www.excessskaraoke.com
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Don't Blame Me,"Swift, Taylor","Don't Ever Touch Me Farris, Dionne",
Don't Blink,"Chesney, Kenny","Don't Explain Holiday, Billie",
Don't Bother,Shakira,"Don't Fall Apart On Me Neville, Aaron",
,,Tonight,
Don't Bother Me,"Beatles, The",,
"Duets/Rogers, Kenny & Don't Break My Heart",UB40,Don't Fall In Love With A,
,,Dreamer Kim Carnes,
Don't Break The Heart,"Francis, Connie",,
Blue Oyster CultThat Loves You,,Don't Fear The Reaper,
"Autry, GeneDon't Bring Lulu","Previne, Dorothy",Don't Fence Me In,
"Crosby, BingDon't Bring Me Down","Animals, The",,
,,Don't Follow Alice In Chains,
,Electric Light Orchestra,,
"Carey, MariahDon't Call Me Baby",Madison Avenue,Don't Forget About Us,
Glass TigerDon't Call This Love,"Jackson, Leon",Don't Forget Me,
"Musical SmashDon't Call Us, We'll Call",Sugarloaf,,
You,,"Don't Forget To Dance Kinks, The",
Don't Cha,Pussycat Dolls & Busta,"Don't Forget To Bee Gees, The",
,Rhymes,Remember,
Don't Cha Wanna Ride,"Stone, Joss","Don't Forget To Underwood, Carrie",
,,Remember Me,
Don't Chase Me,"Fisher, Shea",,
,,Don't Forget Where You,
Don't Cheat In Our,"One DirectionSkaggs, Ricky",,
,,Belong,
Hometown,,,
,,Don't Get Around Much,
Don't Close Your Eyes,"Cole, Nat ""King""Kix",,
,,Anymore,
,"Whitley, Keith",,
,,"Don't Get Me Started Akins, Rhett",
Don't Come Around Here,"Petty, Tom & The",,
Don't Get Me WrongNo More,Heartbreakers,"Pretenders, The",
Don't Come Crying To,"Gill, Vince",Don't Get No Better Than Burns & Poe,
ThatMe,,,
Don't Give In To HimDon't Come Home A,"Lynn, Loretta","Puckett, Gary & The Union",
Drinkin',,Gap,
"Donaghy, SiobhanDon't Cry",Guns N' Roses,Don't Give It Up,
LemarDon't Cry Daddy,"Presley, Elvis",,
,,"Don't Give Me Your Life Party, Alex",
Don't Cry For Me,Madonna,,
Argentina,,Don't Give Up Chicane & Bryan Adams,
,Musical/Evita,"Duets/Gabriel, Peter &",
,,Kate Bush,
Don't Cry Out Loud,"Manchester, Melissa",,
,,Don't Give Up (On Love) Blinkie,
Don't Do Me Like That,"Petty, Tom & The",,
,Heartbreakers,"Don't Give Up On Us Soul, David",
Don't Do Me No Good,"Wilson, Gretchen","Don't Give Us A Reason Williams, Hank Jr.",
Don't Dream It's Over,"Boyle, Susan",Don't Go En Vogue,
,Crowded House,Wretch 32 & Josh Kumra,
Don't Drift Away,Tedeschi Trucks Band,Wretch 32 feat. Josh,
,,Kumra,
Don't Drop That Thun,Finatticz,,
Thun,,Yazoo,
Don't Go AwayDon't Dumb Me Down,"BuckcherryNewton, Mike",,
Don't Even Try,"OasisAdams, Bryan",,
,,Don't Go Away Mad,
Don't Ever Let Me Go,"Hart, Tara Lyn",Motley Crue,
72facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Don't Go Breaking My,Backstreet Boys,Don't Let Him Go REO Speedwagon,
Heart,,,
,,Don't Let It End Styx,
,"Duets/John, Elton & Kiki","Don't Let It Go To Waste Willis, Matt",
,Dee,,
,,"Don't Let Me Be Lonely Band Perry, The",
,"John, Elton",,
,,"Don't Let Me Be Lonely Taylor, James",
Don't Go Knockin' On My,"Spears, Britney",,
,,Tonight,
Door,,,
,,"Don't Let Me Be Animals, The",
Don't Go Near The Water,"Kershaw, Sammy",,
,,Misunderstood,
Don't Go Off Wandering,Limp Bizkit,,
,,"Don't Let Me Be The Last Spears, Britney",
Don't Go Out With Him,"Duets/Tucker, Tanya & T.",To Know,
,Graham Brown,,
,,"Don't Let Me Cross Over Duets/Butler, Pearl & Carl",
Don't Gotta Work It Out,Fitz & The Tantrums,,
,,"Don't Let Me Down Beatles, The",
Don't Grow Up Too Fast,"Mallory, Daisy",,
,,"Chainsmokers, The &",
Don't Happen Twice,"Chesney, Kenny",,
,,Daya,
Don't Hate Me For Lovin',"Bates, Jeff","Young, Will",
You,,,
,,Don't Let Me Fall B.o.B,
