,title,artist,,,,,,,,,,,,
21316,If I Fell,The Beatles,1964,0,0,2011-05-30,"Rock 'n Roll,Love,TV & movie soundtrack",English,,,,,,
41603,If I Fell,Across The Universe,2007,0,0,2013-01-22,"Pop,Musical,TV & movie soundtrack",English,,,,,,
44777,If I Get An Encore,Nathan Carter,2012,0,0,2013-09-19,Celtic,Country,English,,,,,
10409,If I Get Home On Christmas Day,Elvis Presley,1971,0,0,2011-05-31,Christmas,Love,Pop,English,,,,
24744,If I Give My Heart To You,Doris Day,1954,0,0,2011-05-31,"Soft rock,Oldies",English,,,,,,
47307,If I Go,Ella Eyre,2014,0,0,2014-07-26,Pop,R&B,English,,,,,
15055,If I Had 1000000 dollars,Barenaked Ladies,1992,0,0,2013-07-14,"Soft rock,Country",English,,,,,,
11294,If I Had A Hammer,"Peter, Paul and Mary",1962,0,0,2011-07-09,Folk,English,,,,,,
13802,If I Had A Hammer,Trini Lopez,1963,0,0,2011-05-30,Pop,Folk,Oldies,English,,,,
21393,If I Had No Loot,Tony! Toni! Toné!,1993,0,0,2013-12-04,Soul,English,,,,,,
40438,If I Had You,Alabama,1989,0,0,2013-07-01,Country,English,,,,,,
28969,If I Had You,Adam Lambert,2009,0,0,2011-05-30,Dance,Electro,Pop,English,,,,
42993,If I Knew,Bruno Mars,2012,0,0,2013-03-01,Soul,Pop,English,,,,,
32133,If I Knew Then,Lady Antebellum,2010,0,0,2011-05-31,"Country,Soft rock",English,,,,,,
41096,If I Left You,Kelly Willis,2002,0,0,2013-04-03,Country,English,,,,,,
48210,If I Let You Go,Westlife,1999,0,0,2014-12-10,"Pop,Teen pop",English,,,,,,
43449,If I Lose Myself,OneRepublic,2013,0,0,2013-05-02,Pop,Dance,Rock,English,,,,
46162,If I Lose Myself (Alesso Remix),OneRepublic,2013,0,0,2016-02-25,"Dance,Teen pop,Pop",English,,,,,,
35480,If I Loved You,Carousel,1943,0,0,2011-05-31,Musical,Oldies,English,,,,,
51485,If I Loved You,Barbra Streisand,1985,0,0,2016-06-24,Musical,Love,English,,,,,
30401,If I Needed Someone,The Beatles,1965,0,0,2011-05-30,"Pop,Rock 'n Roll",English,,,,,,
35963,If I Needed You,Emmylou Harris,1981,1,0,2011-07-07,Country,Duet,English,,,,,
35790,If I Never Knew You,Pocahontas,1995,1,0,2015-04-21,"TV & movie soundtrack,Pop,Duet",English,,,,,,
19812,If I Never See Your Face Again,Maroon 5,2008,0,0,2011-05-31,Pop,Rock,Funk,English,,,,
34112,If I Never Sing Another Song,Matt Monro,1977,0,0,2016-04-14,Pop,Love,English,,,,,
26594,If I Only Had A Brain,The Wizard Of Oz,1939,0,0,2011-05-30,"Musical,TV & movie soundtrack,Kids",English,,,,,,
45747,If I Only Had A Brain,Robbie Williams,2013,0,0,2013-12-15,Musical,Jazz,Pop,English,,,,
9541,If I Only Knew,Tom Jones,1994,0,0,2018-05-29,Rock,Pop,Electro,English,,,,
36578,If I Only Knew (live),Tom Jones,2001,0,0,2017-10-20,Funk,English,,,,,,
36888,If I Ruled The World,Tony Bennett,1965,0,0,2012-11-12,Jazz,English,,,,,,
39388,If I Ruled The World,Big Time Rush,2011,0,0,2013-12-04,"Teen pop,Pop",English,,,,,,
52651,If I Ruled The World,Tom Jones,1970,0,0,2017-03-09,Pop,English,,,,,,
27633,If I Ruled The World (Imagine That),Nas,1996,0,0,2011-05-30,Rap,English,,,,,,
11643,If I Said You Had A Beautiful Body,The Bellamy Brothers,1975,0,0,2011-05-31,"Country,Soft rock",English,,,,,,
27941,If I Should Fall Behind,Bruce Springsteen,2000,0,0,2011-10-18,Soft rock,English,,,,,,
43448,If I Should Fall Behind,Paul Carrack,2012,0,0,2013-04-25,Soft rock,English,,,,,,
53133,If I Told You,Darius Rucker,2016,0,0,2017-06-09,Country,English,,,,,,
36710,If I Was You (OMG),Far East Movement,2011,0,0,2016-02-25,Dance,Pop,English,,,,,
53359,If I Wasn't Your Daughter,Lena Meyer-Landrut,2017,0,0,2017-07-03,Pop,English,,,,,,
21309,If I Were A Boy,Beyoncé,2008,0,0,2011-10-04,Pop,R&B,English,,,,,
36015,If I Were A Boy,Reba McEntire,2011,0,0,2011-05-31,Country,English,,,,,,
16371,If I Were A Carpenter,Johnny Cash,1970,1,0,2014-09-15,Country,Duet,English,,,,,
17153,If I Were A Carpenter,Bobby Darin,1966,0,0,2016-11-23,Folk,Pop,Rock,English,,,,
6506,If I Were A Rich Man,Fiddler On The Roof,1964,0,0,2007-05-30,Musical,English,,,,,,
6602,If I Were You,Collin Raye,1995,0,0,2018-03-19,"Country,Soft rock",English,,,,,,
20060,If I Were Your Woman,Gladys Knight & The Pips,1970,0,0,2011-05-31,Soul,English,,,,,,
5714,If I'm a Fool (For Loving You),Elvis Presley,1970,0,0,2017-12-06,Love,Rock,English,,,,,
54049,If I'm Lucky,Jason Derulo,2017,0,0,2017-10-10,Pop,English,,,,,,
43129,If I'm Not In Love,Faith Hill,1999,0,0,2013-03-25,Pop,Country,English,,,,,
50947,If It Hadn't Been For Love,The SteelDrivers,2007,0,0,2016-04-11,Country,English,,,,,,
36641,If It Hadn't Been For Love,Adele,2011,0,0,2011-06-07,Soul,Folk,English,,,,,
36347,If It Isn't Love,New Edition,1987,0,0,2011-06-28,"Teen pop,R&B,Pop",English,,,,,,
26207,If It Kills Me,Jason Mraz,2008,0,0,2011-05-31,Pop,Rock,English,,,,,
7141,If It Wasn't For Her I Wouldn't Have You,Daron Norwood,1993,0,0,2013-04-21,Country,English,,,,,,
32138,If It's Love,Train,2010,0,0,2011-05-30,Pop,Rock,English,,,,,
26938,If It's Magic,Stevie Wonder,1976,0,0,2011-05-30,Soul,Love,English,,,,,
21160,If It's Over,Mariah Carey,1992,0,0,2017-05-09,Soul,Love,English,,,,,
35965,If Love Is Blind,Tiffany,1993,0,0,2015-01-23,Love,Pop,English,,,,,
38125,If Love Was A River,Alan Jackson,2004,0,0,2013-02-27,Country,English,,,,,,
51699,If My Friends Could See Me Now,Sammy Davis Jr.,1968,0,0,2016-10-02,Jazz,Pop,English,,,,,
54497,If My Name Was Whiskey,Carly Pearce,2017,0,0,2017-11-28,Country,English,,,,,,
22538,If No One Will Listen,Kelly Clarkson,2009,0,0,2011-05-31,"Pop,Rock,Soft rock",English,,,,,,
26595,If Nobody Believed In You,Joe Nichols,2004,0,0,2011-05-30,Country,English,,,,,,
33613,If Not For You,Olivia Newton-John,1971,0,0,2017-03-13,Pop,Folk,English,,,,,
31785,If Not You,Dr. Hook & The Medicine Show,1976,0,0,2017-01-17,"Soft rock,Love,Country",English,,,,,,
55914,If Only,Andrea Bocelli,2018,0,0,2018-08-14,Pop,Classical,English,Italian,,,,
49696,If Only,Descendants,2015,0,0,2016-03-03,"TV & movie soundtrack,Musical,Pop",English,,,,,,
16596,If Only,KT Tunstall,2008,0,0,2011-05-31,Pop,Rock,English,,,,,
52914,If Only You Knew,Patti LaBelle,1983,0,0,2017-05-26,Soul,English,,,,,,
22155,If She Knew,Lemar,2008,0,0,2016-02-25,R&B,Soul,English,,,,,
5609,If Something Should Happen,Darryl Worley,2004,0,0,2016-07-22,Country,English,,,,,,
54882,If Tears Could Talk,Alan Jackson,2016,0,0,2018-02-08,Country,English,,,,,,
9417,If That Isn't Love,Elvis Presley,1974,0,0,2018-06-13,"Soft rock,Country,Christian",English,,,,,,
30431,If The Stars Were Mine,Melody Gardot,2009,0,0,2011-10-17,Jazz,English,,,,,,
24688,If This Is It,Newton Faulkner,2009,0,0,2011-05-30,"Pop,Soft rock",English,,,,,,
22140,If This Isn't Love,Jennifer Hudson,2008,0,0,2011-05-30,R&B,English,,,,,,
35437,If This Was A Movie,Taylor Swift,2010,0,0,2011-07-09,Pop,Country,English,,,,,
29451,If This World Were Mine,Luther Vandross,1982,1,0,2011-05-30,Soul,Duet,Pop,English,,,,
6603,If Tomorrow Never Comes,Garth Brooks,1989,0,0,2007-05-31,Country,English,,,,,,
14508,If Tomorrow Never Comes,Ronan Keating,2002,0,0,2008-01-23,Love,Pop,English,,,,,
46285,If U Got It,Chris Malinchak,2012,0,0,2016-02-25,Electro,English,,,,,,
21753,If U Seek Amy,Britney Spears,2008,0,1,2011-05-30,Pop,R&B,English,,,,,
27879,If We Ever Meet Again,Timbaland,2010,0,0,2011-05-30,Pop,English,,,,,,
20894,If We Hold On Together,Diana Ross,1991,0,0,2014-06-18,"Love,TV & movie soundtrack",English,,,,,,
18945,If We Make It Through December,Merle Haggard,1968,0,0,2015-02-10,Country,English,,,,,,
6690,If We Never Meet Again,Elvis Presley,1960,0,0,2011-12-04,Love,Oldies,English,,,,,
16597,If We Were a Movie,Hannah Montana,2006,0,0,2016-06-04,"Teen pop,TV & movie soundtrack",English,,,,,,
46929,If We're Not Back In Love By Monday,Merle Haggard,1977,0,0,2014-06-23,Country,English,,,,,,
50863,If Ya Gettin' Down,Five,1998,0,0,2016-07-11,R&B,Rap,Pop,Disco,80s,English,,
35078,If You (Lovin' Me),Silk,1999,0,0,2011-05-30,R&B,English,,,,,,
48014,If You Ain't Here To Party,Luke Bryan,2013,0,0,2014-12-03,Country,English,,,,,,
26198,If You Ask,Faith Hill,2005,0,0,2012-02-07,Country,English,,,,,,
6139,If You Asked Me To,Céline Dion,1992,0,0,2012-02-13,Soft rock,English,,,,,,
21294,If You Believe,Sasha,1998,0,0,2014-05-26,Pop,English,,,,,,
29800,If You C Jordan,Something Corporate,2002,0,0,2012-07-27,Rock,Pop,English,,,,,
29883,If You Can't Give Me Love,Suzi Quatro,1978,0,0,2012-03-26,Pop,Folk,English,,,,,
44142,If You Come Back,Blue,2001,0,0,2013-12-07,"Pop,Teen pop,R&B",English,,,,,,
10428,If You Could Only See,Tonic,1996,0,0,2012-01-04,Rock,Alternative,English,,,,,
25542,If You Could Read My Mind,Gordon Lightfoot,1969,0,0,2012-01-27,Soft rock,English,,,,,,
9201,If You Could Read My Mind,Stars On 54,1998,0,0,2007-06-15,"Dance,TV & movie soundtrack",English,,,,,,
39633,If You Could Read My Mind,Viola Wills,1980,0,0,2016-06-06,Disco,Pop,English,,,,,
43123,If You Could See Me Now,The Script,2013,0,0,2013-07-17,Rap,Pop,English,,,,,
24536,If You Didn't Love Me,Phil Stacey,2008,0,0,2012-06-07,Country,English,,,,,,
12020,If You Don't Know Me By Now,Simply Red,1989,0,0,2011-08-05,"Love,Soft rock",English,,,,,,
18359,If You Don't Know Me By Now,Harold Melvin & the Blue Notes,1972,0,0,2011-05-30,Soul,Love,English,,,,,
27029,If You Don't Know Me By Now,Seal,2003,0,0,2011-05-31,Love,Soul,English,,,,,
46776,If You Don't Know Me By Now,Martina McBride,2014,0,0,2014-05-20,Soul,Love,English,,,,,
29652,If You Don't Wanna Love Me,James Morrison,2008,0,0,2011-05-31,"Pop,Soft rock",English,,,,,,
35839,If You Ever Come Back,The Script,2010,0,0,2011-05-31,Pop,Rock,English,,,,,
9075,If You Ever Have Forever In Mind,Vince Gill,1998,0,0,2017-10-12,Country,English,,,,,,
49987,If You Ever Want To Be In Love,James Bay,2015,0,0,2016-03-10,Pop,Rock,English,,,,,
23877,If You Ever Went Away,John Michael Montgomery,2008,0,0,2011-05-30,Country,English,,,,,,
34363,"If You Feel Like Singing, Sing",Judy Garland,1950,0,0,2011-10-31,"TV & movie soundtrack,Musical,Oldies",English,,,,,,
37076,If You Go Away,Shirley Bassey,1967,0,0,2013-10-18,Pop,English,,,,,,
32128,If You Go Away,Patricia Kaas,2002,0,0,2013-02-15,French pop,English,,,,,,
25840,If You Go Away,New Kids On The Block,1986,0,0,2012-01-17,Pop,R&B,English,,,,,
45726,If You Got The Money,Jamie T,2006,0,0,2013-12-03,Alternative,Rap,Rock,English,,,,
32905,"If You Gotta Go, Go Now",Manfred Mann,1965,0,0,2018-03-13,Rock,Pop,English,,,,,
8585,If You Had My Love,Jennifer Lopez,1999,0,0,2017-12-07,Pop,R&B,English,,,,,
6906,If You Know What I Mean,Neil Diamond,1976,0,0,2015-10-14,Soft rock,English,,,,,,
11092,If You Leave Me Now,Chicago,1976,0,0,2012-12-04,"Soft rock,Pop",English,,,,,,
55182,If You Leave Me Now,Charlie Puth,2018,0,0,2018-03-19,R&B,Soul,Love,English,,,,
33898,If You Love Me,Brownstone,1995,0,0,2013-07-25,Pop,R&B,English,,,,,
30763,If You Love Me (Let Me Know),Olivia Newton-John,1977,0,0,2011-05-31,Country,English,,,,,,
10617,If You Love Me (Let Me Know),Elvis Presley,1977,0,0,2015-08-26,Rock,English,,,,,,
41762,If You Love Me (Really Love Me),Brenda Lee,1961,0,0,2012-10-04,Pop,Oldies,English,,,,,
12801,If You Love Somebody Set Them Free,Sting,1985,0,0,2011-12-04,Pop,Rock,English,,,,,
25811,If You Only Knew,Shinedown,2008,0,0,2011-12-23,Punk/Grunge,Rock,English,,,,,
53214,If You Only Knew,The Mavericks,1995,0,0,2017-06-15,"Country,Rock 'n Roll",English,,,,,,
35079,If You Really Love Me,Stevie Wonder,1971,0,0,2011-09-21,Soul,Pop,English,,,,,
26341,If You Say My Eyes Are Beautiful,Whitney Houston,1986,1,0,2013-11-19,Love,Pop,Duet,R&B,English,,,
46651,If You Say So,Lea Michele,2014,0,0,2014-05-26,Pop,English,,,,,,
8994,"If You See Him, If You See Her",Reba McEntire,1998,1,0,2016-02-12,Country,Duet,English,,,,,
35741,If You See Kay,The Script,2008,0,0,2011-05-31,Pop,Rock,English,,,,,
26259,If You Think You Know How To Love Me,Smokie,1975,0,0,2016-10-12,"Soft rock,Love",English,,,,,,
41194,If You Think You're Lonely Now,Bobby Womack,1981,0,0,2012-11-05,Soul,English,,,,,,
32517,If You Think You're Lonely Now,Jodeci,1994,0,0,2011-06-22,Soul,English,,,,,,
7658,If You Wanna Be Happy,Jimmy Soul,1964,0,0,2012-01-16,Oldies,Rock,English,,,,,
27426,If You Wanna Get To Heaven,Ozark Mountain Daredevils,1973,0,0,2011-05-30,Rock,English,,,,,,
46563,If You Wanna Have Some Fun,Spice Girls,2000,0,0,2014-04-07,"Teen pop,Pop,R&B",English,,,,,,
46334,If You Want Blood (You've Got It),AC/DC,1979,0,0,2016-06-07,Hard/Metal,Rock,English,,,,,
39947,If You Want My Love,Laura Bell Bundy,2010,0,0,2013-07-01,Country,English,,,,,,
13162,If You Were A Sailboat,Katie Melua,2007,0,0,2012-10-16,Soft rock,English,,,,,,
16680,If You Were Mine,Marcos Hernandez,2005,0,0,2018-07-08,R&B,Pop,English,,,,,
25678,If You're Going Through Hell (Before The Devil Even Knows),Rodney Atkins,2006,0,0,2011-05-31,Country,English,,,,,,
7584,If You're Gone,Matchbox Twenty,2000,0,0,2012-06-28,Rock,Pop,English,,,,,
55409,If You're Gonna Do Me Wrong (Do It Right),Vern Gosdin,1983,0,0,2018-05-15,Country,Love,English,,,,,
14890,If You're Gonna Play in Texas (You Gotta Have a Fiddle in the Band),Alabama,1984,0,0,2016-11-22,Country,English,,,,,,
42703,If You're Never Gonna Move,Jessie Ware,2012,0,0,2013-02-11,80s,Electro,English,,,,,
6212,If You're Not The One,Daniel Bedingfield,2002,0,0,2007-05-04,"Pop,Love,Soft rock",English,,,,,,
29458,If You're Out There,John Legend,2008,0,0,2011-05-30,"Pop,Soft rock",English,,,,,,
55880,If You're Over Me,Years & Years,2018,0,0,2018-07-27,Pop,80s,Electro,English,,,,
12980,If You're Reading This,Tim McGraw,2007,0,0,2011-05-31,"Country,Soft rock",English,,,,,,
31968,If You're Ready (Come Go With Me),The Staple Singers,1973,0,0,2011-10-23,Soul,Pop,English,,,,,
41847,Ignace,Fernandel,1937,0,0,2016-06-05,"Oldies,Humour,French pop",French,,,,,,
28042,Ignition,R. Kelly,2002,0,0,2012-01-27,R&B,English,,,,,,
54296,Ignition (Remix),R. Kelly,2002,0,0,2017-11-10,R&B,English,,,,,,
21123,Ihmisten Edessä,Jenni Vartiainen,2007,0,0,2012-03-11,Pop,Rock,Finnish,,,,,
54623,Ihr Kinderlein kommet,Helene Fischer,2016,0,0,2017-12-11,Christmas,Schlager,German,,,,,
41807,Ik ben blij dat ik je niet vergeten ben,Guus Meeuwis,1996,0,0,2012-11-29,Schlager,Dutch,,,,,,
41818,Ik Ben Blij Dat Ik Je Niet Vergeten Ben,'t Vrije Schaep,1974,0,0,2013-11-12,Schlager,Dutch,,,,,,
40474,Ik ben gelukkig zonder jou,Jolanda Zoomer,2011,0,0,2016-06-05,Schlager,Dutch,,,,,,
46188,Ik ben nou eenmaal zo,René Schuurmans,2013,0,0,2014-03-05,Schlager,Dutch,,,,,,
28692,Ik ben verliefd (sha-la-lie),Sieneke,2010,0,0,2013-02-06,Schlager,Dutch,,,,,,
51397,Ik doe wat ik doe,Astrid Nijgh,1973,0,0,2016-07-09,Schlager,Dutch,,,,,,
44717,Ik doe wat ik wil,Marianne Weber,2002,0,0,2013-10-08,Schlager,Dutch,,,,,,
55601,Ik ga door,Ruth Jacott,1995,0,0,2018-06-19,Schlager,Disco,Dutch,,,,,
35840,Ik geniet zo van het leven,Django Wagner,2010,0,0,2016-06-05,Schlager,Pop,Dutch,,,,,
52465,Ik haal alles uit het leven,André Hazes Jr.,2017,0,0,2017-02-24,Schlager,Dutch,,,,,,
42565,Ik heb de hele nacht liggen dromen (Apres ski mix),Wolter Kroes,2004,0,0,2016-06-05,Schlager,Dutch,,,,,,
40035,Ik heb de zomer in m'n bol,André Hazes,1994,0,0,2016-02-11,Pop,Schlager,Dutch,,,,,
49123,Ik heb een meisje thuis,Nielson,2015,0,0,2015-05-28,Schlager,Rock,Electro,Dutch,,,,
21692,Ik heb je lief,Paul de Leeuw,1997,0,0,2011-05-30,"Soft rock,Love",Dutch,,,,,,
36536,Ik heb je sleutel weggesmeten,Stef Ekkel,2011,0,0,2016-06-05,Schlager,Dutch,,,,,,
21411,Ik hou d'r zo van,Gerard Joling,2008,0,0,2011-05-30,Pop,Folk,Dutch,,,,,
40768,Ik hou van jou,Maribelle,1984,0,0,2016-02-17,Schlager,Dutch,,,,,,
22115,Ik kan echt zonder jou,Ruth Jacott,2005,0,0,2012-09-12,Soft rock,Dutch,,,,,,
27213,Ik kan het niet alleen,De Dijk,1995,0,0,2012-08-02,Rock,Soul,Dutch,,,,,
44719,Ik kom terug,Wolter Kroes,2011,0,0,2013-10-26,Schlager,Dutch,,,,,,
46975,Ik krijg een heel apart gevoel van binnen,Corry Konings,1976,0,0,2014-09-01,Schlager,Dutch,,,,,,
47787,Ik leef m'n eigen leven,André Hazes,1994,0,0,2014-11-09,Schlager,Dutch,,,,,,
29976,Ik leef mijn droom,Gerard Joling,2010,0,0,2016-06-05,Dance,Schlager,Pop,Dutch,,,,
54571,Ik leef mijn eigen leven,Samantha Steenwijk,2017,0,0,2017-12-07,Schlager,Dutch,,,,,,
37162,Ik leef niet meer voor jou,Marco Borsato,1996,0,0,2013-01-23,Pop,Rock,Dutch,,,,,
36387,Ik meen 't,André Hazes,1985,0,0,2012-06-01,Schlager,Pop,Dutch,,,,,
46750,Ik meen het,Edwin Evers Band,2014,0,0,2014-06-17,Reggae,Schlager,Dutch,,,,,
33445,Ik mis je,René Froger,2010,0,0,2013-07-08,Pop,Soul,Dutch,,,,,
34586,Ik Mis Je,Frans Duijts,2010,0,0,2013-02-16,"Schlager,Soft rock",Dutch,,,,,,
39028,Ik neem je mee,Gers Pardoel,2011,0,0,2012-06-29,Schlager,Dutch,,,,,,
40026,Ik neem je mee,Het Feestteam,2012,0,0,2012-07-06,Schlager,Dutch,,,,,,
36539,Ik ook van jou,Guus Meeuwis,2009,0,0,2016-06-05,Schlager,Dutch,,,,,,
46812,Ik proost met jou,Gerard Joling,2014,0,0,2014-07-05,Schlager,Dutch,,,,,,
43758,Ik schrijf je naam,Stef Ekkel,2009,0,0,2013-07-08,Schlager,Dutch,,,,,,
40774,Ik spring uit 'n vliegmachien,Eddy Wally,1996,0,0,2012-07-05,Schlager,Dutch,,,,,,
37843,Ik wil je,De Kreuners,1990,0,0,2012-01-16,Rock,Dutch,,,,,,
21693,Ik wil nog niet naar huis,Guus Meeuwis,2008,0,0,2011-05-30,Pop,Dutch,,,,,,
56063,Ik wil slapen,Jan Smit,2018,1,0,2018-09-04,Pop,Duet,Dutch,,,,,
41730,Ik wou dat ik jou was,Veldhuis & Kemper,2003,1,0,2013-07-24,"Pop,Duet,Soft rock",Dutch,,,,,,
43760,Ik zal er altijd voor je zijn,Rein Mercha,2009,0,0,2013-07-01,Schlager,Dutch,,,,,,
37366,Ik zit in een cafeetje,Jettie Pallettie,2007,0,0,2012-11-05,Schlager,Dutch,,,,,,
48940,Ik zoek alleen mezelf,Miss Montreal,2015,1,0,2015-05-18,Pop,Rock,Duet,Dutch,,,,
46186,Ik zou het zo weer over doen,Marco Borsato,2013,1,0,2014-03-31,Love,Schlager,Duet,Dutch,,,,
6907,Iko Iko,The Dixie Cups,1964,0,0,2011-05-30,World/Folk,Pop,English,,,,,
20497,Il,Gérard Lenorman,1971,0,0,2011-06-09,French pop,French,,,,,,
38625,Il (duo),Gérard Lenorman,2011,1,0,2012-02-17,"French pop,Duet",French,,,,,,
12609,Il a neigé sur Yesterday,Marie Laforêt,1977,0,0,2011-05-31,French pop,French,,,,,,
24693,Il Ballo Del Qua Qua,Al Bano & Romina Power,1981,0,0,2013-05-27,Pop,Italian,,,,,,
13262,Il changeait la vie,Jean-Jacques Goldman,1987,0,0,2015-10-06,French pop,French,,,,,,
44832,Il changeait la vie,Génération Goldman,2013,0,0,2015-10-06,French pop,French,,,,,,
41426,Il comico (Sai che risate),Cesare Cremonini,2012,0,0,2012-10-09,Pop,Rock,Italian,,,,,
52654,Il diario degli errori,Michele Bravi,2017,0,0,2017-05-03,Pop,Italian,,,,,,
20913,Il en faut peu pour être heureux,The Jungle Book,1967,0,0,2015-04-08,"TV & movie soundtrack,Kids,French pop",French,,,,,,
46372,Il en faut peu pour être heureux,We Love Disney,2013,0,0,2015-04-08,"TV & movie soundtrack,Kids,French pop,Jazz",French,,,,,,
24082,"Il est cinq heures, Paris s'éveille",Jacques Dutronc,1968,0,0,2014-12-23,French pop,French,,,,,,
50878,"Il est cinq heures, Paris s'éveille",Zaz,2015,0,0,2016-06-05,"French pop,Jazz",French,,,,,,
47222,"Il est cinq heures, Paris s'éveille",Amandine Bourgeois,2014,1,0,2014-12-23,"French pop,Duet",French,,,,,,
40764,Il est déjà trop tard,Frédéric François,1974,0,0,2016-06-05,French pop,French,,,,,,
12089,Il est libre Max,Hervé Cristiani,1981,0,0,2016-06-04,French pop,French,,,,,,
48092,Il est libre Max,Les Enfants du Top 50,2014,0,0,2016-02-25,French pop,French,,,,,,
12677,Il est mort le soleil,Nicoletta,1968,0,0,2011-06-09,French pop,French,,,,,,
52267,Il est mort le soleil,Liane Foly,1999,0,0,2017-02-10,"French pop,Jazz",French,,,,,,
37072,Il est né le divin enfant (version dance),Christmas Carol,1990,0,0,2011-11-22,Christmas,Dance,Traditionnal,French,,,,
50779,Il est où le bonheur,Christophe Maé,2016,0,0,2016-06-24,French pop,French,,,,,,
52395,Il est temps qu'on m'aime,Amir,2016,0,0,2017-02-01,"80s,French pop,Electro",French,,,,,,
38326,Il est toujours question d'amour,Frank Michael,2005,0,0,2016-02-25,"French pop,Love",French,,,,,,
30863,Il est trop tard,Georges Moustaki,1969,0,0,2013-07-16,French pop,French,,,,,,
39399,Il est un coin de France,Luis Mariano,1951,0,0,2013-09-16,"Oldies,French pop",French,,,,,,
5029,Il était une bergère,Comptine,1780,0,0,2008-06-26,Kids,Traditionnal,French,,,,,
10274,Il était une fois nous deux,Joe Dassin,1976,0,0,2016-11-23,French pop,French,,,,,,
34364,Il était une fois nous deux,Il était une fois... Joe Dassin,2010,0,0,2016-03-31,"Musical,French pop",French,,,,,,
19777,"Il fait beau, il fait bon",Claude François,1971,0,0,2015-05-05,French pop,French,,,,,,
46326,Il fait chaud,Pauline Ester,1989,0,0,2014-03-26,"French pop,Zouk/Creole",French,,,,,,
47297,Il fait dimanche,Henri Salvador,2000,0,0,2016-06-04,"French pop,Jazz",French,,,,,,
24974,Il fait trop beau pour travailler,Les Parisiennes,1964,0,0,2011-05-30,"French pop,Oldies",French,,,,,,
42578,Il faudra plus de temps que m'en donnera ma vie,Johnny Hallyday,1975,0,0,2013-03-06,French pop,French,,,,,,
41596,Il faudrait que tu reviennes,Jean-Luc Lahaye,1986,0,0,2016-06-05,French pop,French,,,,,,
30317,Il faut danser reggae,Dalida,1979,0,0,2017-02-17,French pop,French,,,,,,
13182,Il faut laisser le temps au temps,Didier Barbelivien,1990,1,0,2014-03-03,"French pop,Duet",French,,,,,,
35457,Il faut naître à Monaco,Joe Dassin,1975,0,0,2013-06-14,"French pop,Humour",French,,,,,,
37698,Il faut que je m'en aille,Graeme Allwright,1966,0,0,2016-06-05,French pop,French,,,,,,
37746,Il faut que tu t'en ailles,Marie-Mai,2004,0,0,2012-12-29,French pop,French,,,,,,
20379,Il faut savoir,Charles Aznavour,1961,0,0,2013-07-31,French pop,French,,,,,,
21982,Il faut savoir (Duo),Charles Aznavour,2008,1,0,2011-08-03,"Soft rock,French pop,Duet",French,,,,,,
34343,Il faut toujours un perdant,Julio Iglesias,1980,0,0,2011-05-31,French pop,French,,,,,,
26064,Il faut tourner la page,Claude Nougaro,1987,0,0,2013-07-12,French pop,French,,,,,,
43145,Il futuro che sarà,Chiara Galiazzo,2013,0,0,2016-06-05,Pop,Latin,Italian,,,,,
30560,Il mare calmo della sera,Andrea Bocelli,1994,0,0,2011-12-10,Pop,Italian,,,,,,
